epsilon,n_respondents,seed,bias,demographic_imbalance,fallback_cells,cell_proportion_min,cell_proportion_max,cell_proportion_std,raw_frequencies_l1,rr_debiased_l1,poststratified_l1
1.0,2000,1029,strong,0.8210000000000001,0,0.042,0.3875,0.12444666416671128,0.193,0.22733662570529017,0.09539943985529623
2.0,250,1000,none,0.104,0,0.108,0.224,0.0436755716110912,0.192,0.2007649879939813,0.19108629715476688
2.0,250,1001,none,0.144,0,0.072,0.236,0.05172577264338885,0.10499999999999998,0.22246625534172987,0.20484194202386247
2.0,250,1002,none,0.11600000000000002,0,0.096,0.228,0.04312256434345661,0.12099999999999994,0.12225214114199726,0.13653721515086759
2.0,250,1003,none,0.124,0,0.1,0.248,0.05324993479390896,0.04900000000000007,0.06494484392175662,0.06711898186963519
2.0,250,1004,none,0.16799999999999998,0,0.092,0.248,0.060383956662529346,0.19300000000000006,0.146670777746099,0.11600837124141242
2.0,250,1005,none,0.148,0,0.068,0.216,0.05157087894883657,0.10500000000000004,0.01735012006018724,0.024025465767702897
2.0,250,1006,none,0.22000000000000006,0,0.096,0.26,0.054291394857339546,0.08900000000000005,0.010850633673874288,0.0145403761915604
2.0,250,1007,none,0.039999999999999966,0,0.112,0.208,0.035377331097124265,0.06500000000000003,0.041431997069772686,0.03937802733994206
2.0,250,1008,none,0.128,0,0.124,0.232,0.03271425105702746,0.08800000000000002,0.14814559765581808,0.11377862865852773
2.0,250,1009,none,0.15999999999999995,0,0.112,0.236,0.04552898954390366,0.12100000000000005,0.05968790688207756,0.06674182024166506
2.0,250,1010,none,0.128,0,0.076,0.244,0.05078932521264242,0.12100000000000005,0.04086296691217137,0.03936228424316224
2.0,250,1011,none,0.06799999999999999,0,0.116,0.208,0.035074523834575745,0.06500000000000003,0.041431997069772686,0.027681281788399986
2.0,250,1012,none,0.116,0,0.108,0.196,0.037499629627800624,0.11200000000000002,0.13638917422982613,0.11756972223437231
2.0,250,1013,none,0.10000000000000002,0,0.084,0.2,0.04476109421758538,0.07300000000000004,0.02967557364378054,0.046641662170002096
2.0,250,1014,none,0.09999999999999996,0,0.076,0.224,0.05424225495148798,0.04099999999999998,0.10490202108181002,0.09896392593527276
2.0,250,1015,none,0.08,0,0.076,0.212,0.044522154285504,0.13500000000000004,0.25395340848974596,0.23723634787385717
2.0,250,1016,none,0.09999999999999998,0,0.056,0.216,0.05394647553105043,0.09700000000000003,0.01644433030806955,0.03244647851526733
2.0,250,1017,none,0.13599999999999995,0,0.1,0.244,0.05188020388891658,0.07999999999999999,0.10111990395185025,0.1304341765711888
2.0,250,1018,none,0.156,0,0.096,0.252,0.05259488779550938,0.032999999999999974,0.13548338447770847,0.13824113966969961
2.0,250,1019,none,0.051999999999999935,0,0.1,0.212,0.04324606597393827,0.07200000000000001,0.187196985063754,0.18265981262356312
2.0,250,1020,none,0.048,0,0.104,0.204,0.033119312928997925,0.21700000000000003,0.19279068169794922,0.2009277590673441
2.0,250,1021,none,0.08799999999999998,0,0.108,0.228,0.042687494916218996,0.0810000000000001,0.05787632737784215,0.047075686875886535
2.0,250,1022,none,0.08800000000000002,0,0.096,0.228,0.04517619825625978,0.18500000000000005,0.13491435432010712,0.1383009413416192
2.0,250,1023,none,0.13999999999999996,0,0.112,0.244,0.04719698672114095,0.08900000000000005,0.010850633673874288,0.03987896122252818
2.0,250,1024,none,0.08,0,0.108,0.212,0.03287687468250121,0.12800000000000006,0.10671360058604556,0.09055467290574015
2.0,250,1025,none,0.104,0,0.072,0.252,0.05669411100125146,0.097,0.15192771478577807,0.12391924567422583
2.0,250,1026,none,0.18800000000000006,0,0.088,0.244,0.049134735393835414,0.12000000000000002,0.1128763273778422,0.13198947293317162
2.0,250,1027,none,0.16000000000000003,0,0.144,0.224,0.0278727266138225,0.06500000000000003,0.041431997069772686,0.03714131168186863
2.0,250,1028,none,0.13999999999999999,0,0.092,0.212,0.039844140793290496,0.13700000000000007,0.11049571771600533,0.10938324979995004
2.0,250,1029,none,0.12400000000000001,0,0.092,0.232,0.04775865250285951,0.15200000000000005,0.15990202108181012,0.16465455528301878
2.0,250,1000,moderate,0.5,0,0.088,0.26,0.06386096007908292,0.11300000000000004,0.07144433030806963,0.16246885734225
2.0,250,1001,moderate,0.44400000000000006,0,0.092,0.264,0.06896053621859068,0.20800000000000002,0.22427783484596528,0.08407868714627978
2.0,250,1002,moderate,0.43599999999999994,0,0.088,0.292,0.0647731082746193,0.15999999999999998,0.15373929429001323,0.1155797468828946
2.0,250,1003,moderate,0.34800000000000003,0,0.112,0.22,0.04293664583494565,0.06400000000000003,0.0893634805258583,0.1002843910548353
2.0,250,1004,moderate,0.42,0,0.096,0.268,0.06042810236599819,0.16900000000000004,0.16549571771600546,0.059113434268568577
2.0,250,1005,moderate,0.42000000000000004,0,0.1,0.256,0.05664705542999467,0.12100000000000005,0.0949571771600535,0.08550003004661591
2.0,250,1006,moderate,0.37200000000000005,0,0.12,0.268,0.049781745873585255,0.12800000000000006,0.23044056163776197,0.12963385708332265
2.0,250,1007,moderate,0.41200000000000003,0,0.1,0.276,0.05904423953462542,0.15200000000000005,0.17165844450780213,0.047740346137820217
2.0,250,1008,moderate,0.44799999999999995,0,0.08,0.288,0.06603702665087888,0.184,0.18900856456798923,0.054313013850772696
2.0,250,1009,moderate,0.39200000000000007,0,0.112,0.264,0.049781745873585255,0.10500000000000004,0.03617506003009366,0.11434833652118681
2.0,250,1010,moderate,0.43600000000000005,0,0.084,0.28,0.0629779502859709,0.184,0.31273552561970586,0.1545550179507717
2.0,250,1011,moderate,0.404,0,0.076,0.236,0.05564969801255788,0.168,0.21868413821176996,0.027924088650561008
2.0,250,1012,moderate,0.38400000000000006,0,0.104,0.256,0.05172577264338886,0.16,0.17165844450780204,0.10868070633670229
2.0,250,1013,moderate,0.34800000000000003,0,0.116,0.232,0.04517619825625977,0.15200000000000002,0.14198287086402148,0.06378761235325625
2.0,250,1014,moderate,0.37600000000000006,0,0.104,0.228,0.040309910554215934,0.1610000000000001,0.11847002401203754,0.09039830194314621
2.0,250,1015,moderate,0.42800000000000005,0,0.084,0.268,0.06160808027812225,0.184,0.1890085645679893,0.1232172365173852
2.0,250,1016,moderate,0.436,0,0.108,0.316,0.07287127158367845,0.07100000000000001,0.15990202108181006,0.17425088312445658
2.0,250,1017,moderate,0.3960000000000001,0,0.112,0.28,0.05688194402053745,0.15100000000000005,0.27746625534173003,0.1802321996460256
2.0,250,1018,moderate,0.388,0,0.092,0.244,0.05702241274758159,0.21600000000000005,0.26570983191573794,0.12903665509726947
2.0,250,1019,moderate,0.35200000000000004,0,0.124,0.208,0.030433899228035535,0.07299999999999998,0.10490202108181004,0.2854041625108532
2.0,250,1020,moderate,0.4040000000000001,0,0.104,0.276,0.05771962885843564,0.16000000000000003,0.1537392942900133,0.13737403473056942
2.0,250,1021,moderate,0.364,0,0.088,0.24,0.04972814986392404,0.11200000000000002,0.11287632737784217,0.029709564658616766
