avg_age_l1,avg_region_l1,config_seed,epsilon,feature_set,hierarchical_effect_l2,hierarchical_final_loss,linear_final_loss,method,n_effective,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,partial_pooling,population_n,poststratified,random_seed,runtime_sec,sample_seed,sample_size,sampling,scenario,scenario_collection_bias,scenario_truth_model,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_group_l1_major,worst_region_l1,worst_region_l1_major
1.2013841859759915,1.1988455157345366,123,0.2,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,102,1.2785846761739466,0.48129233808697347,0.25571693523478933,1.422577422577423,1.7647058823529411,,500,,23770,0.0008476689999952214,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,1.1659090909090912,1.202448913717367,0,1.5609756097560976,1.5609756097560976,1.8181818181818181,1.8181818181818181,1.8181818181818181
0.6251433406970005,0.6769842463428547,123,0.2,"region,age_group,education,gender,urbanicity",,,1.6356966893263618,mrp_rr_poststrat,102,0.5664416037848397,0.28322080189241994,0.11328832075696793,0.6404339112903037,0.9172195572448048,,500,1,23770,0.0013338770004338585,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.6079149150169576,0.6667382659979215,1,0.7618417494495068,0.7618417494495068,1.0876257728751637,1.0876257728751637,1.0876257728751637
0.6505050907397318,0.6989661813104528,123,0.2,"region,age_group,education,gender,urbanicity",1.0,1.6312237325835939,,hierarchical_rr_mrp_poststrat,102,0.5796305955613438,0.28981529778067194,0.11592611911226876,0.6608961081975839,0.9313083355607755,1,500,1,23770,0.003122381999673962,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.6326848674537509,0.6916583281429786,0,0.8067063501098477,0.8067063501098477,1.1162816874131316,1.1162816874131316,1.1162816874131316
0.9758008923381833,0.9694985374816761,123,0.5,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,102,0.5520671935857362,0.2537048746349694,0.11041343871714723,1.5510204081632653,1.4782608695652173,,500,,26770,0.0006880889995954931,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.9985714285714286,0.9245523875697166,1,1.5510204081632653,1.5510204081632653,1.696969696969697,1.696969696969697,1.696969696969697
0.6199830214645202,0.6739097148018725,123,0.5,"region,age_group,education,gender,urbanicity",,,1.633555408319455,mrp_rr_poststrat,102,0.5663765610106446,0.2831882805053224,0.11327531220212891,0.6340927833835074,0.9135519140224202,,500,1,26770,0.0015961960002641717,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.6040873776048747,0.6632480753571964,1,0.7410791701121175,0.7410791701121175,1.0884877679784466,1.0884877679784466,1.0884877679784466
0.6108395966930814,0.6513066832306955,123,0.5,"region,age_group,education,gender,urbanicity",1.0,1.6251403704668106,,hierarchical_rr_mrp_poststrat,102,0.5372708906188077,0.26863544530940375,0.10745417812376154,0.6602490487432643,0.8899216610599653,1,500,1,26770,0.08318499599999996,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.5922297971748894,0.6386244965794439,1,0.7670653502686094,0.7670653502686094,1.0764552733012327,1.0764552733012327,1.0764552733012327
1.1540488960662367,1.2115388737244654,123,1.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,102,1.15064657063236,0.46466164265809,0.23012931412647203,1.5585506458895755,1.5366464775239825,,500,,31770,0.0010110519997397205,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,1.2083539757845898,1.1988619332278254,0,1.5585506458895755,1.5585506458895755,1.8787878787878785,1.8787878787878785,1.8787878787878785
0.6459937129683542,0.6970171539386222,123,1.0,"region,age_group,education,gender,urbanicity",,,1.6304596040292276,mrp_rr_poststrat,102,0.5984496857495607,0.29922484287478057,0.11968993714991213,0.6592498396458935,0.9508999954382165,,500,1,31770,0.002672716000233777,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.6323703431671769,0.6891955195481919,0,0.747117785188447,0.747117785188447,1.1180283978675924,1.1180283978675924,1.1180283978675924
0.681005698877691,0.7314143675927084,123,1.0,"region,age_group,education,gender,urbanicity",1.0,1.6220494321916046,,hierarchical_rr_mrp_poststrat,102,0.6325182386637909,0.31625911933189527,0.12650364773275818,0.6894456206220198,0.9833625013969851,1,500,1,31770,0.0029386680002971843,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.6689203174223868,0.7263234467075074,0,0.7823053508417374,0.7823053508417374,1.1641206312568455,1.1641206312568455,1.1641206312568455
0.553265772709519,0.5814759063971051,123,2.0,"region,age_group,education,gender,urbanicity",,,,baseline_rr_debias,102,0.3912055292347435,0.10627773734543416,0.0782411058469487,0.6279860280140039,1.0116760403016873,,500,,41770,0.0009971929998755513,23100,120,srs,privacy_helps,epsilon_dependent_nonresponse_and_misreport,default_synthetic_population,0,1,0.5165432997226085,0.5498912933728893,1,0.8853352832366128,0.8853352832366128,1.014134113294645,1.014134113294645,1.014134113294645
