epsilon,n_respondents,bias,seed,method,l1_error,max_abs_error
0.5,250,none,1023,raw_frequencies,0.22500000000000003,0.11249999999999999
0.5,250,none,1023,rr_debiased,0.1266390532058877,0.06331952660294382
0.5,250,none,1023,poststratified,0.10989783494654046,0.05494891747327019
0.5,250,none,1024,raw_frequencies,0.201,0.10049999999999998
0.5,250,none,1024,rr_debiased,0.48660591705295336,0.24330295852647665
0.5,250,none,1024,poststratified,0.44727659137286796,0.223638295686434
0.5,250,none,1025,raw_frequencies,0.2730000000000001,0.1365
0.5,250,none,1025,rr_debiased,0.2783236686220607,0.13916183431103035
0.5,250,none,1025,poststratified,0.30642937381476315,0.15321468690738166
0.5,250,none,1026,raw_frequencies,0.2730000000000001,0.1365
0.5,250,none,1026,rr_debiased,0.32331952660294383,0.16165976330147191
0.5,250,none,1026,poststratified,0.4462622862767187,0.2231311431383594
0.5,250,none,1027,raw_frequencies,0.20900000000000007,0.10449999999999998
0.5,250,none,1027,rr_debiased,0.1732905324691263,0.08664526623456316
0.5,250,none,1027,poststratified,0.13845463741385208,0.06922731870692603
0.5,250,none,1028,raw_frequencies,0.25700000000000006,0.1285
0.5,250,none,1028,rr_debiased,0.4583071005455934,0.2291535502727968
0.5,250,none,1028,poststratified,0.4499034246433511,0.22495171232167557
0.5,250,none,1029,raw_frequencies,0.321,0.16049999999999998
0.5,250,none,1029,rr_debiased,0.4566514792632382,0.228325739631619
0.5,250,none,1029,poststratified,0.5133906612524923,0.2566953306262461
0.5,250,moderate,1000,raw_frequencies,0.20100000000000007,0.10049999999999998
0.5,250,moderate,1000,rr_debiased,0.21828639045000953,0.10914319522500478
0.5,250,moderate,1000,poststratified,0.375,0.1875
0.5,250,moderate,1001,raw_frequencies,0.1690000000000001,0.08450000000000002
0.5,250,moderate,1001,rr_debiased,0.39291342502443927,0.19645671251221958
0.5,250,moderate,1001,poststratified,0.3749999999999999,0.1875
0.5,250,moderate,1002,raw_frequencies,0.24100000000000005,0.1205
0.5,250,moderate,1002,rr_debiased,0.22332366862206063,0.11166183431103033
0.5,250,moderate,1002,poststratified,0.4698359969380952,0.2349179984690476
0.5,250,moderate,1003,raw_frequencies,0.24100000000000005,0.1205
0.5,250,moderate,1003,rr_debiased,0.32331952660294383,0.16165976330147197
0.5,250,moderate,1003,poststratified,0.3837331582023242,0.19186657910116212
0.5,250,moderate,1004,raw_frequencies,0.28900000000000003,0.14450000000000002
0.5,250,moderate,1004,rr_debiased,0.7182781064117755,0.35913905320588774
0.5,250,moderate,1004,poststratified,0.7850000000000001,0.3925
0.5,250,moderate,1005,raw_frequencies,0.1610000000000001,0.08050000000000002
0.5,250,moderate,1005,rr_debiased,0.3749999999999999,0.1875
0.5,250,moderate,1005,poststratified,0.37499999999999994,0.1875
0.5,250,moderate,1006,raw_frequencies,0.20100000000000007,0.10049999999999998
0.5,250,moderate,1006,rr_debiased,0.21828639045000947,0.10914319522500478
0.5,250,moderate,1006,poststratified,0.21332783050858228,0.10666391525429116
0.5,250,moderate,1007,raw_frequencies,0.13600000000000007,0.06800000000000006
0.5,250,moderate,1007,rr_debiased,0.4351510655944263,0.21757553279721314
0.5,250,moderate,1007,poststratified,0.37500000000000006,0.1875
0.5,250,moderate,1008,raw_frequencies,0.21700000000000008,0.10849999999999999
0.5,250,moderate,1008,rr_debiased,0.12829467448824297,0.06414733724412156
0.5,250,moderate,1008,poststratified,0.2118531863469648,0.10592659317348241
0.5,250,moderate,1009,raw_frequencies,0.24100000000000005,0.1205
0.5,250,moderate,1009,rr_debiased,0.4583071005455934,0.2291535502727968
0.5,250,moderate,1009,poststratified,0.6249874718028882,0.3124937359014441
0.5,250,moderate,1010,raw_frequencies,0.265,0.1325
0.5,250,moderate,1010,rr_debiased,0.14168047339705608,0.07084023669852801
0.5,250,moderate,1010,poststratified,0.18975795614313118,0.09487897807156559
0.5,250,moderate,1011,raw_frequencies,0.2970000000000001,0.14850000000000002
0.5,250,moderate,1011,rr_debiased,0.45830710054559354,0.2291535502727968
0.5,250,moderate,1011,poststratified,0.5168631831145718,0.2584315915572859
0.5,250,moderate,1012,raw_frequencies,0.22500000000000003,0.11249999999999999
0.5,250,moderate,1012,rr_debiased,0.27163076916765416,0.13581538458382708
0.5,250,moderate,1012,poststratified,0.33387665509312225,0.16693832754656107
0.5,250,moderate,1013,raw_frequencies,0.19200000000000006,0.09600000000000003
0.5,250,moderate,1013,rr_debiased,0.5866017750338364,0.29330088751691813
0.5,250,moderate,1013,poststratified,0.6786012344641212,0.33930061723206056
0.5,250,moderate,1014,raw_frequencies,0.13700000000000007,0.0685
0.5,250,moderate,1014,rr_debiased,0.3749999999999999,0.1875
0.5,250,moderate,1014,poststratified,0.375,0.1875
0.5,250,moderate,1015,raw_frequencies,0.21700000000000008,0.10849999999999999
0.5,250,moderate,1015,rr_debiased,0.18163905320588805,0.09081952660294396
0.5,250,moderate,1015,poststratified,0.4474041169208152,0.22370205846040758
0.5,250,moderate,1016,raw_frequencies,0.21700000000000008,0.10849999999999999
0.5,250,moderate,1016,rr_debiased,0.12829467448824297,0.06414733724412156
0.5,250,moderate,1016,poststratified,0.24022612226446183,0.12011306113223091
0.5,250,moderate,1017,raw_frequencies,0.20100000000000007,0.10049999999999998
0.5,250,moderate,1017,rr_debiased,0.22663491118677126,0.11331745559338563
0.5,250,moderate,1017,poststratified,0.06032384967842083,0.030161924839210374
0.5,250,moderate,1018,raw_frequencies,0.193,0.09649999999999997
0.5,250,moderate,1018,rr_debiased,0.36162248512942063,0.18081124256471032
0.5,250,moderate,1018,poststratified,0.18199959693970885,0.0909997984698544
0.5,250,moderate,1019,raw_frequencies,0.21700000000000003,0.10849999999999999
0.5,250,moderate,1019,rr_debiased,0.22663491118677104,0.11331745559338552
0.5,250,moderate,1019,poststratified,0.3315973150859086,0.16579865754295436
0.5,250,moderate,1020,raw_frequencies,0.29700000000000004,0.14850000000000002
0.5,250,moderate,1020,rr_debiased,0.32166390532058886,0.16083195266029437
0.5,250,moderate,1020,poststratified,0.5083599523271315,0.25417997616356575
0.5,250,moderate,1021,raw_frequencies,0.2810000000000001,0.1405
0.5,250,moderate,1021,rr_debiased,0.6832863904500095,0.34164319522500486
0.5,250,moderate,1021,poststratified,0.5714423937395057,0.28572119686975284
0.5,250,moderate,1022,raw_frequencies,0.329,0.16449999999999998
0.5,250,moderate,1022,rr_debiased,0.5016473372441212,0.2508236686220607
0.5,250,moderate,1022,poststratified,0.5172420461459959,0.2586210230729979
0.5,250,moderate,1023,raw_frequencies,0.20100000000000007,0.10049999999999998
0.5,250,moderate,1023,rr_debiased,0.21828639045000953,0.10914319522500478
0.5,250,moderate,1023,poststratified,0.4002579189433928,0.2001289594716964
0.5,250,moderate,1024,raw_frequencies,0.28,0.14
0.5,250,moderate,1024,rr_debiased,0.7732781064117754,0.38663905320588776
0.5,250,moderate,1024,poststratified,0.6098172872306047,0.30490864361530245
0.5,250,moderate,1025,raw_frequencies,0.2810000000000001,0.1405
0.5,250,moderate,1025,rr_debiased,0.2333278106411774,0.11666390532058879
0.5,250,moderate,1025,poststratified,0.5194839778323428,0.2597419889161714
0.5,250,moderate,1026,raw_frequencies,0.18500000000000005,0.09250000000000003
0.5,250,moderate,1026,rr_debiased,0.4066183431103034,0.20330917155515166
0.5,250,moderate,1026,poststratified,0.375,0.1875
0.5,250,moderate,1027,raw_frequencies,0.26500000000000007,0.1325
0.5,250,moderate,1027,rr_debiased,0.17832781064117748,0.08916390532058871
0.5,250,moderate,1027,poststratified,0.3972229213012296,0.19861146065061475
0.5,250,moderate,1028,raw_frequencies,0.2890000000000001,0.14450000000000002
0.5,250,moderate,1028,rr_debiased,0.5932946744882431,0.2966473372441216
0.5,250,moderate,1028,poststratified,0.6265114264191657,0.31325571320958284
0.5,250,moderate,1029,raw_frequencies,0.29700000000000004,0.14850000000000002
0.5,250,moderate,1029,rr_debiased,0.8182739643926586,0.4091369821963294
0.5,250,moderate,1029,poststratified,0.6828227471329522,0.3414113735664762
0.5,250,strong,1000,raw_frequencies,0.264,0.13200000000000006
0.5,250,strong,1000,rr_debiased,0.7665852069573694,0.3832926034786847
0.5,250,strong,1000,poststratified,0.6892973083804663,0.3446486541902331
0.5,250,strong,1001,raw_frequencies,0.1610000000000001,0.08050000000000002
0.5,250,strong,1001,rr_debiased,0.37499999999999983,0.1875
0.5,250,strong,1001,poststratified,0.45586085601708437,0.22793042800854213
0.5,250,strong,1002,raw_frequencies,0.18500000000000005,0.09250000000000003
0.5,250,strong,1002,rr_debiased,0.49661005907206984,0.2483050295360349
0.5,250,strong,1002,poststratified,0.13909735748169252,0.06954867874084625
0.5,250,strong,1003,raw_frequencies,0.23300000000000004,0.11649999999999999
0.5,250,strong,1003,rr_debiased,0.3166266271485375,0.15831331357426875
0.5,250,strong,1003,poststratified,0.16554607155488194,0.082773035777441
0.5,250,strong,1004,raw_frequencies,0.1770000000000001,0.08850000000000002
0.5,250,strong,1004,rr_debiased,0.40661834311030387,0.20330917155515188
0.5,250,strong,1004,poststratified,0.6912527615751466,0.34562638078757324
0.5,250,strong,1005,raw_frequencies,0.321,0.16049999999999998
0.5,250,strong,1005,rr_debiased,0.8399999999999999,0.42000000000000004
0.5,250,strong,1005,poststratified,1.0640384223959514,0.5320192111979756
0.5,250,strong,1006,raw_frequencies,0.11300000000000004,0.056499999999999995
0.5,250,strong,1006,rr_debiased,0.37499999999999994,0.1875
0.5,250,strong,1006,poststratified,0.37500000000000006,0.1875
0.5,250,strong,1007,raw_frequencies,0.32100000000000006,0.16049999999999998
0.5,250,strong,1007,rr_debiased,0.4583071005455934,0.2291535502727967
0.5,250,strong,1007,poststratified,0.5613667841433121,0.2806833920716561
0.5,250,strong,1008,raw_frequencies,0.31300000000000006,0.15649999999999997
0.5,250,strong,1008,rr_debiased,0.4116556212823551,0.20582781064117756
0.5,250,strong,1008,poststratified,0.5007804364168946,0.2503902182084473
0.5,250,strong,1009,raw_frequencies,0.176,0.08800000000000002
0.5,250,strong,1009,rr_debiased,0.6234492592317864,0.31172462961589315
0.5,250,strong,1009,poststratified,0.5620266987313485,0.2810133493656743
0.5,250,strong,1010,raw_frequencies,0.2970000000000001,0.14850000000000002
0.5,250,strong,1010,rr_debiased,0.4133112425647103,0.20665562128235518
0.5,250,strong,1010,poststratified,0.32443134746715857,0.16221567373357926
0.5,250,strong,1011,raw_frequencies,0.201,0.10049999999999998
0.5,250,strong,1011,rr_debiased,0.5416059170529534,0.2708029585264767
0.5,250,strong,1011,poststratified,0.3355256510033304,0.16776282550166516
0.5,250,strong,1012,raw_frequencies,0.25700000000000006,0.1285
0.5,250,strong,1012,rr_debiased,0.09668461541617307,0.04834230770808645
0.5,250,strong,1012,poststratified,0.7849034183058758,0.392451709152938
0.5,250,strong,1013,raw_frequencies,0.24000000000000005,0.12000000000000005
0.5,250,strong,1013,rr_debiased,0.6315976330147199,0.3157988165073599
0.5,250,strong,1013,poststratified,0.4768602356573239,0.23843011782866197
0.5,250,strong,1014,raw_frequencies,0.25700000000000006,0.1285
0.5,250,strong,1014,rr_debiased,0.4133112425647103,0.2066556212823552
0.5,250,strong,1014,poststratified,0.2492836020140801,0.12464180100704009
0.5,250,strong,1015,raw_frequencies,0.25700000000000006,0.1285
0.5,250,strong,1015,rr_debiased,0.32331952660294383,0.16165976330147197
0.5,250,strong,1015,poststratified,0.1684293155900335,0.08421465779501669
0.5,250,strong,1016,raw_frequencies,0.329,0.16449999999999998
0.5,250,strong,1016,rr_debiased,0.5016473372441215,0.2508236686220607
0.5,250,strong,1016,poststratified,0.9446812248347011,0.4723406124173505
0.5,250,strong,1017,raw_frequencies,0.4010000000000001,0.2005
0.5,250,strong,1017,rr_debiased,0.9066100590720703,0.45330502953603513
0.5,250,strong,1017,poststratified,0.8548870249931836,0.42744351249659174
0.5,250,strong,1018,raw_frequencies,0.3050000000000001,0.15250000000000002
0.5,250,strong,1018,rr_debiased,0.36665976330147226,0.18332988165073605
0.5,250,strong,1018,poststratified,0.8816251137518394,0.4408125568759197
0.5,250,strong,1019,raw_frequencies,0.17700000000000005,0.08850000000000002
0.5,250,strong,1019,rr_debiased,0.4516142010911867,0.22580710054559333
0.5,250,strong,1019,poststratified,0.3749999999999999,0.1875
0.5,250,strong,1020,raw_frequencies,0.2250000000000001,0.11249999999999999
0.5,250,strong,1020,rr_debiased,0.1366431952250048,0.0683215976125024
0.5,250,strong,1020,poststratified,0.6327978108574059,0.31639890542870297
0.5,250,strong,1021,raw_frequencies,0.15200000000000008,0.07600000000000007
0.5,250,strong,1021,rr_debiased,0.5152059985378541,0.2576029992689271
0.5,250,strong,1021,poststratified,0.5196365701960445,0.25981828509802224
0.5,250,strong,1022,raw_frequencies,0.2810000000000001,0.1405
0.5,250,strong,1022,rr_debiased,0.2333278106411774,0.11666390532058879
0.5,250,strong,1022,poststratified,0.776233885583446,0.388116942791723
0.5,250,strong,1023,raw_frequencies,0.14500000000000007,0.07250000000000001
0.5,250,strong,1023,rr_debiased,0.3749999999999999,0.1875
0.5,250,strong,1023,poststratified,0.5990959499583364,0.2995479749791682
0.5,250,strong,1024,raw_frequencies,0.192,0.09600000000000003
0.5,250,strong,1024,rr_debiased,0.6945094113087409,0.3472547056543704
0.5,250,strong,1024,poststratified,0.5342829277571425,0.2671414638785712
0.5,250,strong,1025,raw_frequencies,0.28900000000000003,0.14450000000000002
0.5,250,strong,1025,rr_debiased,0.2766680473397057,0.1383340236698528
0.5,250,strong,1025,poststratified,0.3749999999999998,0.1875
0.5,250,strong,1026,raw_frequencies,0.2720000000000001,0.13600000000000007
0.5,250,strong,1026,rr_debiased,0.7282822484308927,0.3641411242154465
0.5,250,strong,1026,poststratified,0.6827843835674559,0.341392191783728
0.5,250,strong,1027,raw_frequencies,0.12900000000000006,0.0645
0.5,250,strong,1027,rr_debiased,0.5402609314812812,0.2701304657406406
0.5,250,strong,1027,poststratified,0.3749999999999999,0.1875
0.5,250,strong,1028,raw_frequencies,0.19300000000000006,0.09649999999999997
0.5,250,strong,1028,rr_debiased,0.26328224843089265,0.1316411242154464
0.5,250,strong,1028,poststratified,0.20961788390316727,0.10480894195158363
0.5,250,strong,1029,raw_frequencies,0.176,0.08800000000000002
0.5,250,strong,1029,rr_debiased,0.6234492592317864,0.31172462961589315
0.5,250,strong,1029,poststratified,0.37499999999999994,0.1875
0.5,500,none,1000,raw_frequencies,0.24500000000000005,0.1225
0.5,500,none,1000,rr_debiased,0.12083816568896943,0.06041908284448477
0.5,500,none,1000,poststratified,0.13317256052783705,0.0665862802639185
0.5,500,none,1001,raw_frequencies,0.2930000000000001,0.14650000000000002
0.5,500,none,1001,rr_debiased,0.5258008875169182,0.2629004437584592
0.5,500,none,1001,poststratified,0.5039869546768125,0.25199347733840627
0.5,500,none,1002,raw_frequencies,0.21700000000000003,0.10849999999999999
0.5,500,none,1002,rr_debiased,0.35161834311030377,0.17580917155515186
0.5,500,none,1002,poststratified,0.33975053864618665,0.16987526932309327
0.5,500,none,1003,raw_frequencies,0.25300000000000006,0.1265
0.5,500,none,1003,rr_debiased,0.1558298816507358,0.07791494082536793
0.5,500,none,1003,poststratified,0.17064566889524022,0.08532283444762012
0.5,500,none,1004,raw_frequencies,0.25300000000000006,0.1265
0.5,500,none,1004,rr_debiased,0.16583402366985267,0.08291701183492634
0.5,500,none,1004,poststratified,0.15639082071296923,0.07819541035648464
0.5,500,none,1005,raw_frequencies,0.1770000000000001,0.08850000000000002
0.5,500,none,1005,rr_debiased,0.3532739643926587,0.1766369821963293
0.5,500,none,1005,poststratified,0.3429903076611289,0.17149515383056446
0.5,500,none,1006,raw_frequencies,0.26500000000000007,0.1325
0.5,500,none,1006,rr_debiased,0.3683153845838272,0.18415769229191356
0.5,500,none,1006,poststratified,0.345158205519034,0.17257910275951702
0.5,500,none,1007,raw_frequencies,0.26500000000000007,0.1325
0.5,500,none,1007,rr_debiased,0.35831124256471036,0.17915562128235515
0.5,500,none,1007,poststratified,0.3507870175039218,0.17539350875196089
0.5,500,none,1008,raw_frequencies,0.30100000000000005,0.15050000000000002
0.5,500,none,1008,rr_debiased,0.3441618343110305,0.1720809171555152
0.5,500,none,1008,poststratified,0.34804460806799736,0.17402230403399865
0.5,500,none,1009,raw_frequencies,0.22500000000000003,0.11249999999999999
0.5,500,none,1009,rr_debiased,0.1266390532058877,0.06331952660294382
0.5,500,none,1009,poststratified,0.16796010406408127,0.08398005203204062
0.5,500,none,1010,raw_frequencies,0.16900000000000004,0.08450000000000002
0.5,500,none,1010,rr_debiased,0.40463095940860355,0.20231547970430175
0.5,500,none,1010,poststratified,0.40863133187803224,0.20431566593901607
0.5,500,none,1011,raw_frequencies,0.313,0.15649999999999997
0.5,500,none,1011,rr_debiased,0.4116556212823549,0.2058278106411774
0.5,500,none,1011,poststratified,0.37611444567924707,0.1880572228396235
0.5,500,none,1012,raw_frequencies,0.21700000000000003,0.10849999999999999
0.5,500,none,1012,rr_debiased,0.39661420109118695,0.19830710054559342
0.5,500,none,1012,poststratified,0.3820170957718904,0.19100854788594523
0.5,500,none,1013,raw_frequencies,0.21700000000000003,0.10849999999999999
0.5,500,none,1013,rr_debiased,0.14913698219632926,0.0745684910981646
0.5,500,none,1013,poststratified,0.12935871978906957,0.06467935989453477
0.5,500,none,1014,raw_frequencies,0.20900000000000007,0.10449999999999998
0.5,500,none,1014,rr_debiased,0.20413698219632967,0.10206849109816479
0.5,500,none,1014,poststratified,0.19292030770454732,0.09646015385227363
0.5,500,none,1015,raw_frequencies,0.1770000000000001,0.08850000000000002
