avg_age_l1,avg_region_l1,epsilon,learned_honesty,method,n_effective,n_sample,neural_final_loss,overall_l1,overall_linf,overall_mae,p90_age_l1_major,p90_region_l1_major,preset,runtime_sec,scenario,scenario_label,skipped,trial,weighted_age_l1,weighted_region_l1,winner_correct,worst_age_l1,worst_age_l1_major,worst_region_l1,worst_region_l1_major
0.33721028298802946,0.4157161452376736,0.5,,mrp_misreport_rr_poststrat,854,1000,,0.21461549641289238,0.0780145043372381,0.042923099282578474,0.46440902351672597,0.6342955156920245,full,0.0038260970000010275,nonresponse,nonresponse,0,0,0.33197250467642425,0.4228048335701319,1,0.46440902351672597,0.46440902351672597,0.9377232319719316,0.9377232319719316
0.3465300559897681,0.42013848012227917,0.5,0.800451461874933,mrp_learned_misreport_rr_poststrat,854,1000,,0.2322638966124155,0.0834264000657584,0.0464527793224831,0.48398170457618545,0.6443405760446206,full,0.004952824000156397,nonresponse,nonresponse,0,0,0.3427548680320425,0.4295407863909791,0,0.48398170457618545,0.48398170457618545,0.9519118727372682,0.9519118727372682
0.34233143660363025,0.4298641351850246,0.5,,neural_rr_mrp,854,1000,1.6088201999664307,0.254908148046451,0.0808768410673552,0.0509816296092902,0.4921681035206211,0.694477648789393,full,0.014487802000076044,nonresponse,nonresponse,0,0,0.3414397645378397,0.4409645504427527,0,0.4921681035206211,0.4921681035206211,0.9385917837721416,0.9385917837721416
0.34192192387201237,0.330581151211042,1.0,,raw_reported_distribution,854,1000,,0.12661826697892276,0.04177236533957848,0.025323653395784552,0.5777131333321435,0.4606846473029046,full,0.00033273899998675915,nonresponse,nonresponse,0,0,0.34344301798807053,0.3256044740103614,0,0.5777131333321435,0.5777131333321435,0.6576012223071046,0.6576012223071046
0.6612289534907021,0.5846064349546761,1.0,,baseline_rr_debias,854,1000,,0.2903334441321631,0.1208,0.05806668882643262,1.1602781092368009,0.731815916677204,full,0.0012115099998482037,nonresponse,nonresponse,0,0,0.6583077570817061,0.5590964736280057,0,1.1602781092368009,1.1602781092368009,0.7413881552393908,0.7413881552393908
0.2981463141431157,0.3902885056338004,1.0,,mrp_rr_poststrat,854,1000,,0.10821766724288466,0.04428818925321103,0.021643533448576932,0.4064463040167484,0.5695331842016382,full,0.0030325379998430435,nonresponse,nonresponse,0,0,0.28630423065125943,0.38887520381510254,1,0.4064463040167484,0.4064463040167484,0.79637341002092,0.79637341002092
0.3351464088628227,0.41442952501881863,1.0,,mrp_misreport_rr_poststrat,854,1000,,0.21165714368803162,0.07635852617599377,0.04233142873760633,0.46122819992941866,0.6333160345183468,full,0.0032274740001412283,nonresponse,nonresponse,0,0,0.3299267859866396,0.4212244215170155,1,0.46122819992941866,0.46122819992941866,0.9347123330110545,0.9347123330110545
0.3449886583139275,0.41883059296175545,1.0,0.7988124899139548,mrp_learned_misreport_rr_poststrat,854,1000,,0.2299219651474576,0.0821801544513036,0.04598439302949152,0.4817179592171059,0.6430895233024716,full,0.0036220560000401747,nonresponse,nonresponse,0,0,0.3411723783192848,0.42810064236362433,0,0.4817179592171059,0.4817179592171059,0.9495174122488248,0.9495174122488248
0.3283696730852242,0.3992750407076258,1.0,,neural_rr_mrp,854,1000,1.602957844734192,0.20403270450729175,0.07573272381731297,0.04080654090145835,0.46825087535313237,0.678671852706998,full,0.0144387390000702,nonresponse,nonresponse,0,0,0.33339877188029293,0.4077186978524668,0,0.46825087535313237,0.46825087535313237,0.7400447506989888,0.7400447506989888
0.19728735551568952,0.2394383642421818,2.0,,raw_reported_distribution,854,1000,,0.10052177985948478,0.04430538641686181,0.020104355971896956,0.28574233041243546,0.4199965178027335,full,0.00034122400029446,nonresponse,nonresponse,0,0,0.19545520977151368,0.23694401508956284,1,0.28574233041243546,0.28574233041243546,0.4861726508785333,0.4861726508785333
0.19380008777058114,0.2841508122603911,2.0,,baseline_rr_debias,854,1000,,0.07712307528809374,0.02156426454065133,0.01542461505761875,0.29324246375677454,0.4124793231163149,full,0.0010959710002680367,nonresponse,nonresponse,0,0,0.20138187826812434,0.26155221472192997,1,0.29324246375677454,0.29324246375677454,0.5631746727054348,0.4673481370535074
0.2827258499294382,0.37622469331061265,2.0,,mrp_rr_poststrat,854,1000,,0.07573295156359676,0.03373207253515721,0.015146590312719352,0.44646255686790287,0.544384009599433,full,0.002431670999612834,nonresponse,nonresponse,0,0,0.26398032774329183,0.3683941508233547,1,0.44646255686790287,0.44646255686790287,0.8381940772667288,0.8381940772667288
0.3332181078807436,0.41284062788680315,2.0,,mrp_misreport_rr_poststrat,854,1000,,0.20676889395624232,0.07602906976309488,0.04135377879124846,0.4567015939828233,0.626872359152542,full,0.0029693290002796857,nonresponse,nonresponse,0,0,0.3274124832733585,0.4190971018359397,1,0.4567015939828233,0.4567015939828233,0.9322210188766105,0.9322210188766105
0.34313520544895737,0.41741535178391714,2.0,0.7984953600432265,mrp_learned_misreport_rr_poststrat,854,1000,,0.2252914882663391,0.08195743563253334,0.04505829765326782,0.47686090067089715,0.6378316120695503,full,0.0034438120001141215,nonresponse,nonresponse,0,0,0.3387753829087618,0.42616683803445726,0,0.47686090067089715,0.47686090067089715,0.9468240814293348,0.9468240814293348
0.2792101041403087,0.38436310507533006,2.0,,neural_rr_mrp,854,1000,1.597508430480957,0.12422327031087331,0.04386874828424067,0.024844654062174662,0.35471907880432996,0.5620705082454374,full,0.014042503999917244,nonresponse,nonresponse,0,0,0.26605385582777047,0.3725204194963942,0,0.35471907880432996,0.35471907880432996,0.8887018060949803,0.8887018060949803
0.3245386024698058,0.41895937653102683,0.2,,raw_reported_distribution,1000,1000,,0.20560000000000006,0.08220000000000001,0.04112000000000001,0.42524563774696644,0.6356846473029046,full,0.00044112899968240527,shy_fixed,shy_voter,0,0,0.31752748171463274,0.4108363792388737,0,0.42524563774696644,0.42524563774696644,0.9337916984975809,0.9337916984975809
1.2540201975518122,1.0948514384315453,0.2,,baseline_rr_debias,1000,1000,,0.8004000000000001,0.2298,0.16008000000000003,1.456242707117853,1.2773536895674302,full,0.0013170920001357445,shy_fixed,shy_voter,0,0,1.2509068894582676,1.0771854729671881,0,1.456242707117853,1.456242707117853,1.3948831723881105,1.3948831723881105
0.36818689014464495,0.4328522260306884,0.2,,mrp_rr_poststrat,1000,1000,,0.2733154449284077,0.09533010694086551,0.05466308898568154,0.5627063524355708,0.6244717440804687,full,0.0025910980002663564,shy_fixed,shy_voter,0,0,0.34651833658218384,0.43071098138689995,0,0.5627063524355708,0.5627063524355708,1.0284272595283819,1.0284272595283819
